date,SPY_BH,60_40,FRAR,FRAR_Net,FRAR_Quad,FRAR_Quad_Net
2016-10-05,2.121865989717722,2.203575863970758,2.810118867113872,2.735368232991131,3.1170518907772102,2.9651005084922915
2016-10-06,2.1233417416943903,2.1995833343493563,2.8101581137862537,2.735379192179717,3.121517822582593,2.9692939134363114
2016-10-07,2.1160599812316683,2.195649419391034,2.800115027089988,2.725576208348328,3.1136105551688744,2.96171757192525
2016-10-10,2.127080929791794,2.197329844519141,2.8164527541756716,2.7414517225762354,3.122806658390495,2.97041021625279
2016-10-11,2.100216975142861,2.178698233702918,2.783649078134246,2.709494609855247,3.0782908020640765,2.928012725722037
2016-10-12,2.102972910120451,2.1812663186894827,2.7872821956543175,2.713003923009504,3.080152524587463,2.9297294721638893
2016-10-13,2.0960842066625087,2.180260558319895,2.7842416082000967,2.7100173732526565,3.0649474863263824,2.9152131694710466
2016-10-14,2.0971669016343975,2.1687165822227974,2.780696131217595,2.706539457776025,3.072068662711847,2.921932504056989
2016-10-17,2.089885315631065,2.1697359186416265,2.774669099427459,2.700646259613857,3.063498897102673,2.9137277606773977
2016-10-18,2.1029729101204513,2.180706610287281,2.791900494646865,2.717390889976366,3.08774080678159,2.9367302911941877
2016-10-19,2.1085817794962516,2.1849184721893127,2.7988332023634355,2.724111447889391,3.082626744444808,2.9318122119064602
2016-10-20,2.1046454522885947,2.1833914270571957,2.7955188465068184,2.7208584780557405,3.084976597593972,2.9339929327939043
2016-10-21,2.105629752164746,2.1853163605778576,2.790164095186967,2.715619690231444,3.0864735945270882,2.93536247106104
2016-10-24,2.11458440371439,2.1870894908518035,2.7974839263670144,2.722716841166519,3.112557087924496,2.9601142885680702
2016-10-25,2.1074989100649737,2.184999285212122,2.796665990698833,2.721893656904157,3.106669403975159,2.9544604181522316
2016-10-26,2.1032680954076635,2.176456740750387,2.7964352148799034,2.7216419444798077,3.097888981431345,2.9460557952866355
2016-10-27,2.0976587026536944,2.1634900691575036,2.7909069338609336,2.716234469671113,3.088451045745058,2.9370262060631838
2016-10-28,2.091459113784692,2.1577336455377187,2.7852000431635,2.7106532731715243,3.0786681674530567,2.9276689250140335
2016-10-31,2.0915582067179876,2.16308790758619,2.7876629040211123,2.7130231939273872,3.1029092452095415,2.950666576365644
2016-11-01,2.076403617380562,2.15375037265453,2.7699287884477175,2.695737060847661,3.070841591567148,2.9201183940757076
2016-11-02,2.063906393465599,2.1497209967771598,2.752803566129976,2.6790438501511686,3.0480522022522702,2.8983940439491613
2016-11-03,2.054459591977879,2.1372166395210677,2.746467989205908,2.6728514104554293,3.04324263207262,2.8937671964511344
2016-11-04,2.052196330316534,2.143464357628559,2.741137805474179,2.667637528638672,3.0357498428655707,2.8865891389809217
2016-11-07,2.09746208692161,2.1645425803371046,2.795810720296699,2.720817357265843,3.0919176785712943,2.93994290625867
2016-11-08,2.1069087139499403,2.166878686674531,2.80571240400734,2.730426249224577,3.107637327474716,2.9548353459705554
2016-11-09,2.129245970816793,2.14388451066069,2.831358358405606,2.755356598926898,3.0805592476570482,2.9290346141537325
2016-11-10,2.13456017828355,2.1344280345072204,2.8319114488917894,2.7558673953242208,3.0445972417622897,2.8947880408920534
2016-11-11,2.1296397256591315,2.1266761148463686,2.817099391014389,2.7414257752990028,3.031127208867049,2.8819275933242707
2016-11-14,2.1313122678272745,2.122589692590652,2.82117177584853,2.7453614238099773,3.0293864120642153,2.8802193076778564
2016-11-15,2.147942958060148,2.136726605884208,2.849307268650064,2.772713246066433,3.0603887893817188,2.9096414083482327
2016-11-16,2.1439078868379746,2.1420302023890994,2.837748529970469,2.761437722082178,3.0476592364996855,2.8974853886238403
2016-11-17,2.15492900985749,2.1360293207601218,2.843973417573145,2.767467651138861,3.052190452811541,2.901739756095151
2016-11-18,2.1501073012475875,2.1306945210697985,2.8372551513827333,2.76090261540901,3.040893401087697,2.8909461932786655
2016-11-21,2.1663442366381225,2.1424643966461505,2.862385120193299,2.7853285780642763,3.0652854761149837,2.914081688673313
2016-11-22,2.1705755746736015,2.144692518916934,2.8631566070928405,2.786051548048449,3.0690439441559927,2.917600894420672
2016-11-23,2.1717561413630584,2.1420629863284217,2.861180500412105,2.7841009293396217,3.0543562970717204,2.9035844078723017
2016-11-25,2.179825585969847,2.1481171202217895,2.8729583659510496,2.7955336591599256,3.0803379510688176,2.928229470478434
2016-11-28,2.169591798175619,2.1483956901117063,2.86754250293622,2.7902359609281424,3.1001852334663886,2.9470422762102677
2016-11-29,2.173822787292319,2.1545099716856737,2.868433325642905,2.7910749695875596,3.108790051091823,2.955167474137573
2016-11-30,2.1686074982994676,2.1374474275062236,2.865354694592629,2.788051597582771,3.088691305096808,2.9360077136077996
2016-12-01,2.1606366232478056,2.123706333436225,2.858848759398589,2.781693478268826,3.022173743187552,2.8727252842699964
2016-12-02,2.161718969300915,2.1305692146118482,2.864752324517183,2.7874099548752636,3.0403041324758493,2.8899057599833498
2016-12-05,2.174708343153954,2.137324036916655,2.8758314000867,2.7981620495897603,3.062888129720686,2.911318818183946
2016-12-06,2.181597046611896,2.140742148566605,2.8817915206677167,2.8039332752435735,3.0786295463000672,2.9262272343852946
2016-12-07,2.210133717888362,2.164859807930959,2.9136417646623802,2.8348947767819093,3.1266973187095455,2.971860626504899
2016-12-08,2.215545797072688,2.1578273840203996,2.9177452833283177,2.838859115531577,3.135863841731095,2.980518188636488
2016-12-09,2.228928925768065,2.1549120327441025,2.9378099631574393,2.8583528445998594,3.1446041481209828,2.9887703350197117
2016-12-12,2.2263703043601186,2.1550414832986746,2.941376376740462,2.8617942970574965,3.134491304406306,2.979103641965196
2016-12-13,2.2412284871946055,2.166746203256207,2.9601284373149177,2.880010316621748,3.1710404751646206,3.0137853017879053
2016-12-14,2.222729511358452,2.1463318660126487,2.9279063050557603,2.8486319293420492,3.1482748554089,2.992093412005065
2016-12-15,2.231880429721402,2.155969547916444,2.939609338226041,2.859989613061399,3.168899196578199,3.011639007419944
2016-12-16,2.2275156302528747,2.151456802632107,2.9433552539703554,2.8636055495648622,3.1503477937917688,2.9939529639130886
2016-12-19,2.2323650779057242,2.1635241681562425,2.94810871046339,2.868201645600825,3.171165594788563,3.013681653645209
2016-12-20,2.2409772656735742,2.1642196653853727,2.9543626963258682,2.8742574935072995,3.1806797876456105,3.022667555013536
2016-12-21,2.2347410403327546,2.1644270203465497,2.9477205997931906,2.867766930116165,3.17619455035397,3.0183494133805806
2016-12-22,2.230880951878355,2.1606358189677923,2.9477294340337252,2.867746962895268,3.176827043002866,3.018894738038151
2016-12-23,2.234147878408098,2.164295086069058,2.952994046506188,2.872840114982035,3.18382523042407,3.0254891614249595
2016-12-27,2.239690627675238,2.1647301239797687,2.9587537295654083,2.878414793285494,3.2004785328883387,3.04125812361202
2016-12-28,2.221179963059981,2.160323740657991,2.9335263305172377,2.8538439695461264,3.1665141208318803,3.0089278535652793
2016-12-29,2.220685370690451,2.1630973748615094,2.9395499157764418,2.859675456789787,3.1671833711412964,3.009508235493907
2016-12-30,2.2125695198860273,2.1596632078083378,2.928200040180531,2.848605612707479,3.139427064674666,2.9830786754784997
2017-01-03,2.2294953954061127,2.173274094238873,2.949837092356601,2.86962594528039,3.1602861073577118,3.002843466036083
2017-01-04,2.2427590194196108,2.184373939105229,2.961156087590242,2.8806084676152786,3.1738606075917066,3.0156860205462848
2017-01-05,2.240977265673575,2.1970099089746076,2.9615574804163454,2.880970248448565,3.1712405458908677,3.013140904734482
2017-01-06,2.24899541921982,2.1936576329335677,2.9702999976076443,2.8894460941856437,3.1878194025576527,3.0288373168610923
2017-01-09,2.241570950976401,2.1963548463604363,2.9527974009449665,2.8723913238790963,3.1932727313968368,3.0339626650973734
2017-01-10,2.241570950976401,2.1957777454604908,2.9504902534652206,2.8701184156607895,3.198546491048407,3.0389172155934063
2017-01-11,2.247906094791127,2.20245921017628,2.9627190098206335,2.8819853550377363,3.212885613047185,3.0524843620685234
2017-01-12,2.242264078131302,2.197195294437519,2.9558493907643104,2.8752742952723436,3.19082684829093,3.031470899350423
2017-01-13,2.247411327962207,2.1960391780215263,2.9600730576774024,2.8793541495208737,3.210813601320125,3.050403158841031
2017-01-17,2.2394924418086477,2.2005927605986257,2.9583950534693138,2.8776932422885517,3.190228692474992,3.030790705400742
2017-01-18,2.2444418546917406,2.1922371570720776,2.9626000038289786,2.8817547848032903,3.211565590072774,3.0510049210831305
2017-01-19,2.236126945723778,2.181349406719581,2.953324630970299,2.872703912711692,3.2007427542561517,3.0406670303032626
2017-01-20,2.2443431106772245,2.1844157607762122,2.961681609417601,2.880804068033793,3.2162117475087344,3.055305979733638
2017-01-23,2.2385029081508083,2.189747475746643,2.95031476962432,2.869719052187504,3.2029100320498944,3.0426135703531725
2017-01-24,2.2528549842960515,2.1921696677962803,2.965475666336757,2.8844370604964777,3.2375643180429847,3.0754767286438947
2017-01-25,2.272355182569148,2.1925490222731816,2.9849995391296322,2.903398480569334,3.269991026087002,3.1062226565397784
2017-01-26,2.2699792201421176,2.194126761198104,2.980116498159396,2.898620058167924,3.2631072012960094,3.0996263629648273
2017-01-27,2.266416236028215,2.19522617623294,2.9769663750726587,2.8955272421202856,3.2739996735442642,3.1099157092417533
2017-01-30,2.252359694088963,2.184415108747238,2.9582152753169,2.8772604486712026,3.251493541328241,3.0884805030471925
2017-01-31,2.252161857141151,2.1903803054414626,2.966828177664801,2.8856089096967086,3.2355977780823437,3.0733249306610895
2017-02-01,2.253053693540812,2.185483368756086,2.9596598260362192,2.878608127347621,3.2493869817341916,3.0863655921769375
2017-02-02,2.2545372961900125,2.1859795632871055,2.967450392350117,2.8861566000835825,3.250891660893217,3.0877377753100963
2017-02-03,2.2700786619941926,2.1946541078394066,2.9899742288856235,2.908034429314622,3.271632254249738,3.1073800825892555
2017-02-06,2.2660200387544225,2.197610997140763,2.984790391742368,2.9029637418679433,3.2692469555376444,3.1050572115154687
2017-02-07,2.266118782768939,2.204129687918701,2.984732645790524,2.9028786672517555,3.2741281327318137,3.1096358330813816
2017-02-08,2.2690886049581844,2.2178521664578525,2.9890060377293244,2.907005911881118,3.2765095369649484,3.1118401440716825
2017-02-09,2.2825498914601043,2.215513964382618,3.0021671902514506,2.9197769224711227,3.28074804453198,3.1158081098895805
2017-02-10,2.2915577531235782,2.2202466143731168,3.014967977331756,2.932197206157828,3.2912131486394633,3.125689372738892
2017-02-13,2.3040295059676588,2.224701836370826,3.0298988663011435,2.9466888451184166,3.3172072310427323,3.1503179824832546
2017-02-14,2.3132348556601654,2.2236034318959845,3.038085968437529,2.9546216780289805,3.3190309795433386,3.1519917851854227
2017-02-15,2.3253107601492324,2.22647516056441,3.051149439977374,2.9672967079843193,3.34013111323408,3.1719714361088145
2017-02-16,2.323331518374164,2.230204520008067,3.0504613913178673,2.966598022145962,3.3414362299072877,3.1731522630033315
2017-02-17,2.3269932465025827,2.2376084877578646,3.052858893702505,2.968900043033825,3.3491279104888885,3.180397852138967
2017-02-21,2.3408512536564645,2.2440415054429352,3.0719942951370545,2.987479433800788,3.3708867203329382,3.2010013491518543
2017-02-22,2.3387723955699316,2.2443408063039443,3.0667370157410594,2.982337086393487,3.3638066448510324,3.194219121783534
2017-02-23,2.340356486827545,2.2479390510701114,3.0753206114739773,2.990654666296879,3.351551799705173,3.1825233526803784
2017-02-24,2.343325611179232,2.259635499075997,3.081662425705699,2.9967920384079907,3.3536184153073734,3.1844269513508654
2017-02-27,2.346988560523378,2.256420981588575,3.0858395006199815,3.000824187526948,3.363230701718345,3.193495334902575
2017-02-28,2.340653067789873,2.2561149323797065,3.084347161417811,2.9993430899823625,3.34956903547782,3.180464426607863
2017-03-01,2.3734165411576877,2.2599411007218717,3.119967988330107,3.033951995907651,3.394138345305227,3.222724134742289
2017-03-02,2.358469907412671,2.2481484931462377,3.1018164331495868,3.0162708291385205,3.3672674842623036,3.1971513066731716
2017-03-03,2.359954731277599,2.251339442815752,3.103180931196943,3.017567641418068,3.374292021611337,3.2037618120935094
2017-03-06,2.352927332604921,2.243016253589705,3.0939835072794226,3.0085939995017097,3.3675838371530453,3.1973336165196673
2017-03-07,2.3458988871759057,2.236277008839877,3.08292759899645,2.997813361170155,3.3629361806266598,3.192861977795255
2017-03-08,2.341544206351976,2.2289515605329075,3.0650096254157657,2.9803603880587684,3.3568470093714873,3.1870219155382413
2017-03-09,2.344513156244273,2.2235319221646708,3.0686030679626057,2.9838248692008293,3.3596194233318823,3.189595184307404
2017-03-10,2.352730019035278,2.2313286198168716,3.0797285078203043,2.994613114247768,3.376278951441412,3.20535242608529
2017-03-13,2.353917564100319,2.22637136814934,3.0821745730881993,2.9969617280856724,3.3841237364591596,3.212740749010041
2017-03-14,2.344909702436845,2.2255397630517084,3.067396942262117,2.982562948876322,3.3706736876098073,3.19991277676568
2017-03-15,2.3652010740418,2.2479689105798486,3.1013617235143243,3.015558343292394,3.399240647915787,3.2269729359565824
2017-03-16,2.3605489399585937,2.2407628288070867,3.0898868743562775,3.0043710388316742,3.396265314994576,3.2240888640492793
2017-03-17,2.3564032614834107,2.244027585340775,3.0880702479145348,3.002574784733262,3.3963379555143622,3.2240982980459973
2017-03-20,2.3538188200858023,2.246409407017333,3.08174818631102,2.9963979108230556,3.399414741229123,3.2269594728901994
2017-03-21,2.323596522186974,2.2365693291828896,3.0580641622779443,2.973340211997525,3.3480623377005334,3.1781535457735317
2017-03-22,2.329064079457194,2.2433011109640844,3.0623242826180586,2.9774526508338814,3.3655731029097615,3.194716686239879
2017-03-23,2.326579777749219,2.2406009541448326,3.0561629897060993,2.971432522257948,3.3583961075172293,3.1878451829849404
2017-03-24,2.3248894407233363,2.242823904755767,3.0543752329482188,2.9696647531791482,3.366701163157586,3.1956694801938053
2017-03-27,2.32250301073293,2.2455242231751513,3.0493229908165955,2.9647231029600056,3.3696043764675334,3.1983661585725676
2017-03-28,2.3394034151821326,2.249336779266287,3.0683739860215695,2.9832158387847847,3.3897661177807494,3.2174439094693765
2017-03-29,2.3415904380902206,2.255969450573419,3.072210346341414,2.986915977913542,3.3915529047119843,3.2190804319580444
2017-03-30,2.3490463090237683,2.2529911246892302,3.075595139687057,2.990177017382073,3.403277275039631,3.230148940884612
2017-03-31,2.3435794495911066,2.2524660194896957,3.0676982031732836,2.9824696970623914,3.397190080815903,3.2243118808087483
2017-04-03,2.3395032059529863,2.2592037807660272,3.0651550308308835,2.9799675010324,3.392928905174033,3.2202080982397314
2017-04-04,2.3409939614371607,2.2551651431995734,3.0717107774040793,2.9863113060062627,3.393902069229566,3.221072254215268
2017-04-05,2.334035299763987,2.253901220960816,3.0644470715708185,2.9792198730978976,3.3789847127744363,3.2068553380992415
2017-04-06,2.3405965429476407,2.2563656043013,3.0708255711525174,2.9853912428124216,3.384228546190331,3.211772748203112
2017-04-07,2.3382101129572344,2.251336382666167,3.068116226728007,2.9827275688320327,3.3849231042128127,3.212372604999674
2017-04-10,2.339601949967503,2.256318370614469,3.071601178671199,2.986085790714753,3.3778767624830053,3.2056262760395766
2017-04-11,2.336818973784524,2.2632665794473303,3.0709565214111603,2.98542934721362,3.3661628659294394,3.194450738000434
2017-04-12,2.326579777749218,2.262271288520275,3.0643024296980905,2.978930904998643,3.3442508531297594,3.173597892450277
2017-04-13,2.3114679309622455,2.2562483814911345,3.0430208887755854,2.9582128053627947,3.3217419174972935,3.1521793636307134
2017-04-17,2.3319475442485844,2.265465035324422,3.065342933972616,2.979883063144273,3.352677030063938,3.181476616848776
2017-04-18,2.324988359197242,2.273261245480594,3.0550648651512637,2.969861961668808,3.349021339833826,3.177948928102394
2017-04-19,2.320713755233141,2.2657948809849873,3.0432800428351836,2.9583763425496725,3.3490672544130216,3.1779338256498884
2017-04-20,2.3396019499675034,2.27335193460886,3.0615116481869347,2.9760696682524954,3.383362642834278,3.2104174883666183
2017-04-21,2.332146079033955,2.2690050878442953,3.0535250143591472,2.9682763657433555,3.3740436332877777,3.201515725560296
2017-04-24,2.3577947495748997,2.279496272844778,3.08520790854293,2.9990448638604112,3.416832578488477,3.242056850902839
2017-04-25,2.371513538135877,2.2764766219345303,3.098126312699739,3.0115724912145687,3.4405071555959683,3.2644601714189663
2017-04-26,2.3700234804892606,2.280641923877164,3.094292949945772,3.00781626604276,3.4306726327176364,3.2550687745729845
2017-04-27,2.37201127077442,2.281490952525189,3.090612815522968,3.0042090599449205,3.4459605909996758,3.2695138345430976
2017-04-28,2.3668418646010347,2.2805259880569433,3.085387359687967,2.9990998212467934,3.4292584746647963,3.2536068636113833
2017-05-01,2.3728064566722393,2.276390889276745,3.0842796135720745,2.997993195878405,3.4498629886742003,3.2730955558694896
2017-05-02,2.3737014333409125,2.2815687052941227,3.08339390736452,2.9971024181818793,3.4466057329762205,3.2699448282244363
2017-05-03,2.3708184919276905,2.280505704870355,3.0823218441729336,2.996030518115609,3.449950774346131,3.2730579866660556
2017-05-04,2.373601991488838,2.2776180391704313,3.0814481014572586,2.9951514055666384,3.4457728768824656,3.2690339531675217
2017-05-05,2.382946559774249,2.283825017837102,3.094540772293982,3.0078474558062323,3.459373486823776,3.2818763765076584
2017-05-08,2.38254861790656,2.2786253195453905,3.0946482345388553,3.0079219495643326,3.461185030209899,3.283534350080586
2017-05-09,2.380362118376641,2.277294948143703,3.0856798873184763,2.9991750658807637,3.469648973290967,3.2915030997860426
2017-05-10,2.384636373421963,2.27869102292921,3.09309335531246,3.006350760327359,3.4876511060420796,3.308519847349161
2017-05-11,2.3797656417235817,2.275898422920277,3.0909121335743426,3.004200787811669,3.4860773196807187,3.306965839266531
2017-05-12,2.375788665478147,2.2804922373840486,3.0869536642205997,3.000323485682128,3.4888609512389683,3.309545348875264
2017-05-15,2.3889115007642334,2.285571044311462,3.1040407884640837,3.016901041065236,3.511822511306927,3.3312652602582165
2017-05-16,2.3867239544779766,2.287713057277729,3.100259558271198,3.01319595089236,3.5283988559154205,3.3469275551061157
2017-05-17,2.3443742865701473,2.2766876550983106,3.060488614341235,2.9745122565954687,3.4387508296048197,3.261830052258764
2017-05-18,2.3538188200858023,2.2832244633272643,3.067409412472105,2.98120894126415,3.4645579878848856,3.286248783018573
2017-05-19,2.3691276315236394,2.294280677540255,3.0898741065902735,3.0030124225391157,3.492241551189567,3.3124464109149128
2017-05-22,2.3811574787338503,2.2987479434093325,3.1043411738601683,3.017042746845036,3.5166391271933475,3.3355263169309035
2017-05-23,2.3864259778405312,2.295613767693567,3.112275843353798,3.0247241570207057,3.5202286985333027,3.3388693764501607
2017-05-24,2.391993325881605,2.303997536894443,3.117844625321892,3.0301061042402155,3.5308722814931404,3.3489027825466815
2017-05-25,2.4034261730605877,2.310903930044503,3.124634936601483,3.0366750866790886,3.547866191555407,3.3649587580491933
2017-05-26,2.402929138259603,2.3121917131932994,3.127560557658906,3.039488077885987,3.552733824269019,3.3695132351784873
2017-05-30,2.4008408593660313,2.3155549524677537,3.120769558808855,3.032858108080061,3.556230778501425,3.372767576756597
2017-05-31,2.40024508055053,2.317523841584119,3.121100662287171,3.033149675239487,3.5528316919867646,3.369481638443402
2017-06-01,2.419332682367211,2.328678878686198,3.1440085451764497,3.055381595326484,3.5676466985986828,3.3834696245957447
2017-06-02,2.4273846810350395,2.3443587022353665,3.148692499470842,3.0599030372434077,3.590270718539557,3.40486283528168
2017-06-05,2.4255950766164713,2.3374984603716737,3.1471176596742754,3.058342145985943,3.5929335247251584,3.4073252227559863
2017-06-06,2.417841229045478,2.3381080355066852,3.1452680620416777,3.056514280850215,3.591586562772426,3.4059849618858693
2017-06-07,2.4223147167137284,2.336233012486319,3.1450239855531414,3.056246652520125,3.602490104720485,3.4162619722628444
2017-06-08,2.423507495560458,2.3344548374372702,3.1420717807212406,3.053347371783854,3.618331100144437,3.431220730944078
2017-06-09,2.4198291937900267,2.330904779218573,3.1520940750476822,3.063056154013905,3.5520524581084754,3.3683072895974555
2017-06-12,2.419332682367211,2.330318405673194,3.1534121782164757,3.0643065049089717,3.540263378760324,3.3570660721792502
2017-06-13,2.431162599116935,2.3373047737044335,3.1665134987793224,3.0770069766754844,3.5629320605825647,3.378499347685556
2017-06-14,2.428080425080784,2.3499588189491107,3.16319206309586,3.0737488130802517,3.543753424200861,3.3602514425070815
2017-06-15,2.4234084026271625,2.345757533250456,3.159258795414729,3.069896188325653,3.5263456583354205,3.343683350585074
2017-06-16,2.423937712415224,2.347925197894889,3.164736188054359,3.0751880198726615,3.5250013169134964,3.3423469380522084
2017-06-19,2.4441169066326633,2.3583154080560416,3.179449279656999,3.089454025472899,3.5682747410642364,3.3833156072714266
2017-06-20,2.427633634584006,2.357221150989325,3.1617887521070007,3.072262785634845,3.536017811601244,3.3526687965182527
2017-06-21,2.427034715499492,2.358797992163616,3.1529252323754333,3.0636197235620393,3.5530211330434507,3.368728270388225
2017-06-22,2.4259356213449808,2.3602280956037043,3.1493886531144497,3.060152838533199,3.54834268470915,3.3642303789840393
2017-06-23,2.42883304288754,2.3614760685769016,3.15363767132854,3.0642509447076294,3.561105251244638,3.3762684028645036
2017-06-26,2.430431090896322,2.3659563434985764,3.1557115173508423,3.0662354709003687,3.5505254144093263,3.3661755585570243
2017-06-27,2.410850990222787,2.3444117456871023,3.1350801464553983,3.046158736604557,3.4927468417960648,3.311335821902993
2017-06-28,2.4324286509072994,2.3538976690479614,3.153118919977586,3.063655356854615,3.5337290420977436,3.3501275824034824
2017-06-29,2.4110507462238844,2.333593482782471,3.1330365615173035,3.044112477528741,3.482684176569217,3.3016738915599113
2017-06-30,2.4155463902346153,2.334045356372377,3.136901114830395,3.0478369888448715,3.4816614777306523,3.3006434096963684
2017-07-03,2.4196419988649818,2.3334139972667773,3.1469661082200333,3.0575857604210377,3.461677378187027,3.2816377344697307
2017-07-05,2.425236213652055,2.3368760846355334,3.1451927521776293,3.055832336246335,3.494811358775051,3.3129872727150356
2017-07-06,2.403058761586081,2.3163204014139964,3.121394202764119,3.0326797406412247,3.4706753059293383,3.2900462015868275
2017-07-07,2.4186430444001044,2.3197798954353397,3.132589939693417,3.0435269662507234,3.5029880492977528,3.3206159427535615
2017-07-10,2.4212407447113224,2.322635610281304,3.1339550065615107,3.0448228973060316,3.523481119781606,3.3399804422851016
2017-07-11,2.419442068404495,2.323188183892905,3.131360118437923,3.0422715097607,3.533258152591302,3.349186460028721
2017-07-12,2.4376235281515677,2.3400794818418937,3.151253936836698,3.061568847800781,3.5704323836701204,3.384361547238734
2017-07-13,2.441720183538272,2.3365490836279696,3.1547857687816547,3.064969637240891,3.5717115894999365,3.3855115840648136
2017-07-14,2.453107845735347,2.3442250127273963,3.1706821137688137,3.0803827367800873,3.599868679496442,3.4121377967212343
2017-07-17,2.452808298963395,2.3466387590024884,3.1701750174149756,3.0798594078520765,3.5973121725628823,3.4096516603369857
2017-07-18,2.454106625740835,2.355581194431686,3.171031170609633,3.0806604875720955,3.6094623031528275,3.421104795532153
2017-07-19,2.4673934528531505,2.3636109401317342,3.1869967318134065,3.0961402123710857,3.630904286541648,3.441364307416723
2017-07-20,2.4684921980888825,2.366969858155853,3.1902476321018245,3.0992675666314984,3.633872463060943,3.4441139536572036
2017-07-21,2.4662941842392496,2.3697145110487,3.1892669011087076,3.0982839463872067,3.627413791628729,3.4379290782010075
2017-07-24,2.4656949162359565,2.36567376026209,3.1849161509150314,3.0940264982650256,3.6282518833298534,3.4386599053895783
2017-07-25,2.471688991944004,2.3568045165373435,3.191316858297916,3.1002136681075134,3.6243108676815035,3.4348614098858756
2017-07-26,2.4717891316336376,2.358387483860128,3.194909117477636,3.1036724667277378,3.6414592466439033,3.451049697268053
2017-07-27,2.469491152553761,2.3524231382863756,3.1949888316022106,3.103718992416929,3.617002940931481,3.4278089110686327
2017-07-28,2.46659442884876,2.35634410172329,3.194044533274292,3.102770766839256,3.61210899704026,3.4231077558607206
2017-07-31,2.465195613462907,2.3566836080860103,3.1964883998312414,3.105113870950861,3.603233008790739,3.414633156246636
2017-08-01,2.4706903863979055,2.366453732641916,3.2013496271178754,3.1098051629684127,3.6133896172391555,3.424194930924413
2017-08-02,2.471888747945102,2.3676744857917265,3.203793283266309,3.112147945342672,3.6136233688735673,3.4243532223789135
2017-08-03,2.4670939060811987,2.374715241410604,3.200065488030934,3.1084958250329278,3.605834810891995,3.4169095207233338
2017-08-04,2.471589724551319,2.369244904222408,3.2009159360482915,3.1092909699928817,3.6133326734216107,3.4239513241083785
2017-08-07,2.4761842870359563,2.3729497542244347,3.2049331830642553,3.1131622187852352,3.639385949479882,3.448575432201908
2017-08-08,2.4700907694758336,2.3660310742499746,3.199341565511375,3.1076997614971784,3.631759068193755,3.441284889392468
2017-08-09,2.46999080424559,2.371137826821904,3.20044093574155,3.1087366793902502,3.6295412847983166,3.4391199279368947
2017-08-10,2.4351257930705934,2.3591553344291967,3.1692378586837178,3.078397023965597,3.560193506840379,3.373348153440859
2017-08-11,2.4387220989279106,2.3616939826985575,3.1675942493858456,3.0767698823002547,3.5774599554185325,3.389645847442777
2017-08-14,2.4628978088424205,2.370884316401801,3.1900507292429476,3.0985516073729924,3.6253708592223894,3.4349780455526515
2017-08-15,2.4625977386923,2.3667147994898547,3.1919185622352697,3.1003349876128103,3.629463642986533,3.4387924018029143
2017-08-16,2.466893975620712,2.3726692754691485,3.1949246856130062,3.1032239511944346,3.635669111634963,3.4446082756026812
2017-08-17,2.4284330075071776,2.3575708324082267,3.1535408371048264,3.0629973955107936,3.5673267770280637,3.379795052982761
2017-08-18,2.424636945648763,2.3551364271469297,3.152858499386228,3.0623041492816974,3.5674127039298016,3.379814063962688
2017-08-21,2.4265343659701064,2.3585484138599653,3.155606499370211,3.064942697149559,3.5627692082584796,3.375352438200452
2017-08-22,2.451909309728761,2.3697046708876446,3.1800312047426393,3.08863489393998,3.606054011323955,3.416297204686457
2017-08-23,2.4431186500053452,2.371054333731924,3.1728599477729214,3.081639051749106,3.5990229324699805,3.4095731651506047
2017-08-24,2.4374235976910805,2.3642365499272255,3.165958105995013,3.0749050154025386,3.5930696640560496,3.403870429212911
2017-08-25,2.4431186500053452,2.37120442306269,3.1745747414168037,3.08324312790564,3.5922289712030104,3.403011177403325
2017-08-28,2.4432180918574202,2.370666256277678,3.1746554803352867,3.0832908353979502,3.5979721373068556,3.408388900454074
2017-08-29,2.4460153737103467,2.3753505499821332,3.1787638222350236,3.0872501937037375,3.607578502126461,3.4174259964575584
2017-08-30,2.457603489746078,2.3818048016475393,3.1864643983343655,3.0946982552362017,3.639405348702984,3.4475116273855604
2017-08-31,2.472388399636931,2.3932389596743104,3.2025184532964133,3.110258996542549,3.665627777937485,3.472287329204088
2017-09-01,2.475884914723394,2.3879475148755054,3.2086781734452354,3.1162102285059485,3.6709309031310533,3.4772465479009425
2017-09-05,2.458102618059738,2.392804183344426,3.1950486109986445,3.1029425395679278,3.6347200927250336,3.442882716244983
2017-09-06,2.4664949869966857,2.391833738538297,3.2051764487403966,3.1127474125387056,3.6437436846587086,3.4513663309959948
2017-09-07,2.4661942190090067,2.4014525804350084,3.21115797121524,3.118525383791141,3.6483151611448723,3.4556326503852497
2017-09-08,2.463297844222785,2.3976796910865783,3.2101512697701526,3.11751667329208,3.6281048688955684,3.4364263026976727
2017-09-11,2.489571777216074,2.4015748833199626,3.239509489348124,3.145996376365993,3.675519415340832,3.4812715911015824
2017-09-12,2.4979624015591253,2.4013815585893177,3.245613424124114,3.1518927204191702,3.6884125111973884,3.4934188024857127
2017-09-13,2.4991609375657116,2.39828461427696,3.2458886389596744,3.1521285939272463,3.688920608030221,3.4938355340874288
2017-09-14,2.4983617391019313,2.401774463133393,3.2518502066103085,3.157886505470279,3.6876472156479085,3.4925650034168445
2017-09-15,2.5017251416741257,2.404093716712334,3.2570454453877695,3.1629001239702577,3.708923977196062,3.512651340261732
